InchIKey,smiles,solubility
DOQVEVUPASOJLQ-KRWDZBQOSA-N,COC1=CC=C([C@H]2CC(=O)N(C3=CC=CC(NS(=O)(=O)C4=CC(Br)=C(Cl)S4)=C3)C2)C=C1OC1CCCC1,-7.743
XWVFBUOUWXGKIB-UHFFFAOYSA-N,CCN(C)C(=O)CN1CC(OC2=CC=CC(Cl)=C2)C1,-2.173
LDTYCPIQHHHNCK-UHFFFAOYSA-N,CC(C)OC1=CC=NC2=CC=C(C#CCNC(=O)C3=CC=CN(CC4=CC=C(F)C(F)=C4)C3=O)C=C12,-7.339
WLEPZPAKSFBFNK-UHFFFAOYSA-N,COC(=O)C1=C(O)C=C(O)C(Cl)=C1CCC(=O)N1CCC2=CC=CC=C12,-5.227
LONAMIOABDSPFE-UHFFFAOYSA-N,CCCNC(=O)C1=CC=NC(C2=CC=C(CNC3CC4=CC=CC=C4C3)C=C2)=C1.O=C(O)C(F)(F)F,-5.348
ADEZIYQYXOGZGX-BJMVGYQFSA-N,CN1C(=N)N/C(=C/C2=CNC3=CC=CC(Br)=C23)C1=O,-3.663
QYQVBGWDHQUXNU-UHFFFAOYSA-N,COC1=CC=CC=C1NC(=O)C(=O)N1CCCC1,-2.321
YULOHHJNVBWZFQ-IBGZPJMESA-N,CCC(CC)(NC(=O)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCC1=CC=CC=C1,-3.421
WUVJSEREYUFVKJ-ZBJMMJAPSA-N,CC(C)(O)C1=CC=CC=C1CC[C@@H](SCC1(CC(=O)O)CC1)C1=CC=CC(/C=C/C2=NC(C3=CC=C(F)C=C3)=CS2)=C1,-7.658
YIJBKFVBAAGOKC-UHFFFAOYSA-N,COC1=CC=C(NC(=S)/N=C(\N)NC2=NC(C)=C3C=CC=CC3=N2)C=C1,-5.631
HVGMAUSTZLWHEQ-PKTZIBPZSA-N,CC1=NN(C2=CC=CC=C2)C2=C1[C@@H](C1=CC=C(F)C=C1)[C@H](NC(=O)C1=CC=CC(C(F)(F)F)=C1)C(=O)N2,-8.124
PPVGQERWWBWIDQ-NKRMQULXSA-N,CO[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OS(=O)(=O)O)[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCC(=O)N1CCCC1,-4.865
YAXYIJYIERUQSL-UHFFFAOYSA-N,O=C1C=C(OCC2=CC=C(F)C=C2)C=CN1C1=CC=CC(OCCN2CCCC2)=C1,-5.34
PDDJQTWBKGSXCD-UHFFFAOYSA-N,COC1=C(S(=O)(=O)N2CCCC2)C=CC(Cl)=C1Cl,-4.037
LHBDJOOCOGNAPZ-UHFFFAOYSA-N,OC1=CC=C(C2=CC3=CC=CC(Cl)=C3O2)C=C1,-4.496
UZJMOGLTRDKRCS-UHFFFAOYSA-N,Cl.NCC1=NN=C(S)O1,-0.51
IONJPYUMFUUCGN-UHFFFAOYSA-N,IC1=CC=C(C2=CSC(NN=C3CCCCC3)=N2)C=C1,-6.476
QGZGXGGLQSWROG-UHFFFAOYSA-N,O=C1NC2=NC=C(C3=CC=C4NC=CC4=C3)N=C2N1CC1CCCCC1,-5.475
XDVJNGYZBQMVEV-UHFFFAOYSA-N,CC(CCC1=CC=CC=C1)NC(=O)CNCCCN1CCOCC1.O=C(O)C(=O)O,-1.602
YJCXNBBFFCXASC-ZEQRLZLVSA-N,COC1=CC=C(C(=O)C2CCN([C@H]3CN(CC4=CC=CC=C4)CC[C@@H]3O)CC2)C=C1,-3.086
MPBXIJRHMMFZHW-UHFFFAOYSA-N,COC(=O)CNC1=CC=C(C2=NC(CC3=CC=C(OC)C=C3)=NO2)C=N1,-4.547
UIJXPBABJIYKKJ-KFKAGJAMSA-N,NC(=O)[C@H]1CC[C@H]1C(=O)N1CCC2=C(O)C=CC=C2[C@H]1CN1C(=O)C2=CC=CC=C2C1=O,-4.526
LVPGSWWTOAVXNB-UHFFFAOYSA-N,O=CC1=CC=CC(C(=O)SC2=CC(Cl)=CC(Cl)=C2)=N1,-5.398
LIRNRWBUJJIWJD-UHFFFAOYSA-N,CC1=CC=C(C2=NNC(C3=NC(=CN4CCN(C)CC4)NO3)=C2)C=C1,-2.369
YJDKTUGCLYBQOF-UHFFFAOYSA-N,CCOC(=O)CN1C=CC(NC(=O)COC2=CC=C(F)C=C2)=N1,-3.596
HIZHRVVRUJOGCY-UHFFFAOYSA-N,CC(C)C1=CC=C(OC(C(=O)O)C2=CC=C(Cl)C=C2)C=C1,-5.032
OZLHJBSTXWDJKT-UHFFFAOYSA-N,CCCCN(C)C(=O)C1=CC=C2C(=C1)C1=C(N2S(=O)(=O)CC)CN(C2CCCC2)C1,-4.1
UYGSTBVLPIFNCD-UHFFFAOYSA-N,O=C1C2=CC=CC=C2C2(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)NCCN12,-5.303
GZNCFRBAWXAROU-UHFFFAOYSA-N,OC1=NN=C(CC2=CC=C3C=CC=CC3=N2)C2=CC=CC=C12,-4.967
WRZWNGDNMKKPBC-UHFFFAOYSA-N,O=C(C1=CC=CC=C1)N(CC(O)CN1C2=CC=CC=C2C2=CC=CC=C12)C1=CC=C(C(F)(F)F)C=C1,-6.784
ABQSJCCISLWTEW-UHFFFAOYSA-N,COC1=CC(OC)=CC(C2=CC3=CN=C(NCCCN4CCN(C)CC4)C=C3N=C2NC(=O)NC(C)(C)C)=C1,-4.036
MYEIDQDVSWLKKZ-UHFFFAOYSA-N,O=C(O)C1=CC=NC(N2N=CC=C2OC2CCCC3=CC(Cl)=CC=C23)=C1,-5.612
VGRLQPPWTVAVCL-JXMROGBWSA-N,COC1=CC=CC(/C=C/C(=O)OCC(=O)NC2=CC=C(Cl)C(S(=O)(=O)N(C)C)=C2)=C1,-6.254
RYIDKSWQOIOIRY-WKILWMFISA-N,N[C@H]1CC[C@H](NC(=O)C2=NC(Br)=C3C=CC=NC3=C2NCC2=CC=C(F)C=C2)CC1,-5.074
UKUVGWIFFPYCNX-UHFFFAOYSA-N,CC1=NC2=CC=CN=C2N1C1=CC=CC(C(=O)N2CCN(C3=CC=C(Cl)C=C3)CC2)=C1,-6.108
QVXHWTJFEXUBPW-KZYPAZRSSA-N,CC(=O)O[C@H]1C[C@@]2(C)C(C[C@@H](O)C3[C@@]4(C)CC[C@@H](OC(=O)C(C)N)[C@@H](C)C4CC[C@]23C)/C1=C(\CCC=C(C)C)C(=O)OCC1=CC=CC=C1,-6.703
FKEZNZQUWVVTHQ-UHFFFAOYSA-N,CNC1CN(C2=NC(N)=NC3=CC(C#N)=CN=C23)C1,-2.698
LUEUGTQBZZJOJQ-UHFFFAOYSA-N,CC1=NC=C([N+](=O)[O-])N1CCOC(=O)NC(N1C=NC2=C(OCC3=CC=CC=C3)N=C(N)N=C12)C(Cl)(Cl)Cl,-5.771
RRCPWGPIIDSJTM-UHFFFAOYSA-N,FC1=CC=C(CSC2=NN=C(CN3N=NC4=CC=CC=C34)O2)C=C1F,-5.53
SLXJIYPCVXJXJL-PJRHAEEISA-N,CCCC[C@H](O[C@@H](CC1=CC=CC=C1)C(=O)N1CCC(OCS(C)(=O)=O)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,-4.175
NUKMHTJDIQPDCJ-UHFFFAOYSA-N,O=C(OCC1=COC2=CC(O)=CC(O)=C2C1=O)C1=CC=CC=C1,-4.801
UDXLZRDTGQGCED-YGJQFJFHSA-N,O=C(C[C@@H]1C[C@H]2C3=CC(NC(=O)C4=CC=CN=C4)=CC=C3O[C@H]2[C@H](CO)O1)NCC1=CC=C(OC2=CC=CC=C2)C=C1,-5.748
NDXHJDVLMQJJQL-UWPQIUOOSA-N,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)C2=CC=CC(OC)=C2)C1,-3.742
LLZFPXYQEGYODU-UHFFFAOYSA-N,CC1CC(C)(C)N=C(S)N1CCC(=O)N1CCN(CC2=CC=CC=C2)CC1,-3.444
MIPLKJPTQFTNCT-INIZCTEOSA-N,C1=CC(C2=NOC([C@@H]3CCCN3C3CCC3)=N2)=CC(N2CCCC2)=N1,-2.978
CNGACCZHVNABHX-WZJDMNOTSA-N,CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\CC3=CC=CC=C3)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)N(CC)C(=O)[C@@H]21,-6.031
HNRPMNHNIDJKSN-UHFFFAOYSA-M,CC[N+](C)(CC)CCCCNP(=O)(OCC1=CN=C([N+](=O)[O-])N1C)N(CCCl)CCCl.[I-],-1.823
RUSMMCWHLBQXAL-UHFFFAOYSA-N,CC1=CC=CC2=CC(CN(CC3=CC=CS3)C(C3=NN=NN3C3CCCC3)C(C)C)=C(O)N=C12,-5.703
CVQCJPCMPGKEDH-UHFFFAOYSA-N,O=C(COC1=CC=CC=C1Cl)NC1=CC(Cl)=CC=C1C(=O)O,-5.102
PBORHGSPPFQEAL-LSDHHAIUSA-N,CC1=CC=C(CN(CC2=CC=CC=N2)C(=O)[C@H]2CC[C@@H](N)C2)S1,-3.491
ZCECJELGEOTJQW-UHFFFAOYSA-N,CC1=CC=C(C2=NN=C(C3=CC=C(CN4CCN(CCN)CC4)C(C(F)(F)F)=C3)O2)C=C1NC1=NC=CC(C2=CC=CN=C2)=N1,-4.947
OTTDOZLQGARJRG-UHFFFAOYSA-N,C1=CC=C2C(NCCCCCCNC3=C4C(=NC5=CC=CC=C35)CCC4)=C3C(=NC2=C1)CCC3,-6.733
OBODKNFPJUZOIA-UHFFFAOYSA-N,CCOC1=CC=C(CCNC(=O)CC2=NNN=N2)C=C1OCC,-3.261
IALYRNAZULNMEL-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)CN(C1=CC=C(C3=CC=CC=C3OC)N=N1)CC2,-5.175
WIZWIPZFCXEPIC-UHFFFAOYSA-N,NC1=NON=C1C(=O)NCC1=CC=CC=C1,-2.372
IQJRRHANLCJZMZ-IJBPNXEISA-N,CC(C)CO/N=C1\C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]1C(=O)N(C3=CC=C(F)C=C3F)C(=O)[C@@H]21,-4.526
QVLNOHYKDQDFDI-UHFFFAOYSA-N,CCCCCS(=O)(=O)NCC1=CC=C(C(=O)O)C=C1,-2.049
SWKUQMFTWFTAQQ-UHFFFAOYSA-N,CCCC1=CC=C(OCC(=O)NNC(=S)NC(=O)C2=CC=CO2)C=C1,-5.19
NRHUFCAEFOGFQG-UHFFFAOYSA-N,CCC1=CC=C(OCCCCN2C=CN=C2)C=C1,-2.965
PMQKOMRVCJPMLV-RBUKOAKNSA-N,CC1=CC(S(=O)(=O)N[C@H]2CCN([C@H](CC3=CC4=CC=NC(N)=C4C=C3OC(F)(F)F)C(=O)O)C2=O)=CN=C1N(C)C,-5.088
LSQRYZDRBPWXTJ-UHFFFAOYSA-N,CCOC1=CC=C(CNC2=CC=C(N3CCN(CC4=CC=CC=C4)CC3)C=C2)C=C1,-4.174
AEWFLRDOQHBROH-UHFFFAOYSA-N,CCCCN(CCNP(=O)(OCC)OCC)CP(=O)(OCC)OCC,-0.824
CXXYOXYJJIVXSW-UHFFFAOYSA-N,O=C(NC1=NC(C2=CC=CC=N2)=CS1)C1=CC=CC(Cl)=C1,-5.968
JFTCGPFMAZOKGM-KXNHARMFSA-N,CCCN1[C@H](C(=O)OC)C[C@H]2CC[C@H](O)C[C@@H]12,-1.307
WLRBRLHIZWBIQE-UHFFFAOYSA-N,CCCOC1=CC=C(N2C(=O)CC(N3CCC(C(=O)OCC)CC3)C2=O)C=C1,-3.56
AMHPTVWBZSYFSS-UHFFFAOYSA-N,CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1)C2,-4.1
XLTASQGIWFMNJU-UHFFFAOYSA-N,CC1=CC=C(N2N=NN=C2C2=CC=CN=C2)C=C1,-3.205
ITLXLQIYXORZBH-KRWDZBQOSA-N,CC1=CSC2=CC([C@H](C)NC3=NC=NC(N)=C3C#N)=C(CC3=CC=CC(CN4CCC4)=C3)C(=O)N12,-6.071
PJLVYLNYNYETHK-UHFFFAOYSA-N,CCNC1CCCCC2=CC(=C(OC)C=C2)OC2=C(OC)C=CC(=C2)CC1,-4.722
HPZMZQYJADMXGI-UHFFFAOYSA-N,COC1=CC(C2=C3C=CC(=CC4=NC(=CC5=CC=C(C=C6N=C2C=C6)N5)C=C4)N3)=CC(OC)=C1OC,-8.104
KWAXAMVLUTXYKN-UHFFFAOYSA-N,C=CCC(C1=CC=CC=C1)N(C(C)=O)C1=CC=CO1,-3.422
AJXWRHSYGALQIU-UHFFFAOYSA-N,NC1=NC(S)=C2N=CN(C3CC(O)C(CO)C3)C2=N1,-1.696
ZCMVVJGHNMLLND-UHFFFAOYSA-N,CCCN(CC(=O)N1CCN(C2CCN(C)CC2)CC1)C(=O)C1=NC2=CC=CC=C2N1CC1=CC=CC=C1,-3.19
DRARVLFZUMBHTL-UHFFFAOYSA-N,O=C(CN1CCN(C2=CC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)CC1)NC1=NC2=CC=C(F)C=C2S1,-5.396
HPVVKNNRNANXAZ-JUFIIOIISA-N,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCNC(=O)C2CC2)C2=CC=CC(Cl)=C2)C1,-4.139
BALGLXVDJIQVRU-UHFFFAOYSA-N,COC1=CC=C(C(C)=O)C=C1CSC1=NC2=CC=CC=C2C(=O)N1C1=CC=CC(C)=C1,-8.22
DVLFYONBTKHTER-UHFFFAOYSA-N,O=S(=O)(O)CCCN1CCOCC1,-0.405
SNTZEUMNYVXVSL-UHFFFAOYSA-N,COC1=CC=CC=C1N1CCN(C(=O)C2=NOC(CC(C)C)=C2)CC1,-3.229
RDAYGBPKZORYGI-UHFFFAOYSA-N,O=C(C1=CC(F)=CC(F)=C1)C(O)C1=CC(F)=CC(F)=C1,-4.312
UWFDYAWULNEXBD-YULCGJSVSA-N,CO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C=O)[C@@]4(C)CC[C@H]23)C1,-4.693
INALXPSCMRQNIY-UHFFFAOYSA-N,CC1=CC=C2C(=C1)C1(CCNCC1)CC2NC1CC1.Cl.Cl,-1.873
XMGFOLDYCLKCBD-UHFFFAOYSA-N,N=C1C(C(=O)NC2CCCC2)=CC2=C(N=C3N(C2=O)C=CC=C3)N1CC1=CC=CC=C1,-5.727
UKOSIJCXESYYND-UHFFFAOYSA-N,CC1=CC=C(CNC2=NC3=CC=C(C)C=C3N3N=NN=C23)C=C1,-5.254
MULXWNMTBYLTHZ-KGQXAQPSSA-N,O=C(CN1CC[C@@H](C2=CC(C3=CC=C(Cl)C=C3)=NN2)[C@H](C2=CC=C(F)C=C2)C1)C1=CC=CC=C1.O=C(O)C(F)(F)F,-6.787
SAGWNXBYZYNMDZ-UHFFFAOYSA-N,O=C(O)C1=CC(COC2=CC=C(C3=CC=CC=C3)C=C2)=C(C(F)(F)F)O1,-5.817
DTVUNGVLCHTUFC-UHCVVMIDSA-N,CCOC(=O)N[C@H](CC1=CC=C2C=CC=CC2=C1)C(=O)N(C)[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)O)C(C)C,-3.357
DGTLYCXRLUHZDO-UHFFFAOYSA-N,CNC1=NC(=O)C2=CC3=CC=CC=C3N(C)C2=N1,-3.529
BXDOISZIOCCOSD-UHFFFAOYSA-N,COC1=CC(C2=NN(C3CCN(C4CCOCC4)CC3)C3=NC=NC(N)=C23)=CC=C1NC(=O)C1=CC2=CC(C#N)=CC=C2N1C,-6.146
OYRURKTYBYPRJP-VAWYXSNFSA-N,O=C(/C=C/C1=CC=CC=C1Cl)C1=CC=CC(N2CCCCC2)=C1,-5.888
NBJADKABGDEAKF-UHFFFAOYSA-N,ClC1=CC2=C(NC(C3=CC=CN=C3NCCC3=CC=C(C4=CC=CC=C4)C=C3)=N2)C=C1Cl,-7.794
DXDUQLMAAOSGSO-UHFFFAOYSA-N,CCC(C)(C)C1=CC=C(OCCCCCN2CCC(C)CC2)C=C1.O=C(O)C(=O)O,-4.212
PFOHTWCAPYUHGL-UXBLZVDNSA-N,O=[N+]([O-])C1=CC=CC2=CC=C(/C=C/C3=CC=C(C(F)(F)F)C=C3)N=C12,-6.58
MVPZNKOEXQWDPX-UHFFFAOYSA-N,FC1=CC=CC(NCC2=CC=C(CNC3=CC=CC(F)=C3)N=C2)=C1,-5.301
MNIDWLWYGMGCFC-UHFFFAOYSA-N,CC(=O)N1N=C(C2=CC=C(N3N=C(C)N(N)C3=O)C=C2)CC1C1=CC=CC=C1,-4.486
GGLRYZACPLNCKB-UHFFFAOYSA-N,CCOC(=O)C(=O)NC1=CC=CC(OC)=C1C(N)=O,-2.436
LORQHSFIQJBWBT-DKVFDIBASA-N,COC1=CC(C2=CC(=O)C3=C(O)C(O[C@H]4C[C@@H](O)[C@H](O)[C@H](C)O4)=C(O)C=C3O2)=CC=C1O,-4.0
XMLIKLBZSQESMV-SSEXGKCCSA-N,CC1=CC=C(CN2CCC[C@@H]2CN2CCCC2)C=C1NC(=O)C1=CC=C(NC2=NC=C(C)C(C3=CC=C(OC(F)(F)F)C=C3)=N2)C=C1,-6.914
ACFOVCHSVMOGQU-OQLLNIDSSA-N,CCC1SC(N/N=C/CCSC2=CC=CC=C2)=NC1=O,-4.131
ZKIWWIPUSMTEEJ-UHFFFAOYSA-N,O=C(CCC1=NC(C2=CC=CC=C2F)=NO1)NC1CCCCC1,-4.501
LGDVAJMMQSPBGB-AWEZNQCLSA-N,CC(C)=CC(=O)O[C@@H](CO)COC(=O)C=C(C(C)C)C(C)C,-3.581
FPJJSKKWGRACAX-UHFFFAOYSA-N,O=C(O)C1=CC=NC(N2N=CC=C2OCC2=CC=CC=C2)=C1,-3.833
XGQKCXRYLZPINK-CMDGGOBGSA-N,C#CCN1C(=O)C2=C(N=C(/C=C/C3=CC=CC(Cl)=C3)N2)N(CC(C)C)C1=O,-6.018
MWLVSUWQQMVRQX-UHFFFAOYSA-N,CC1=CN=C(C)C(N2CCN(CC3=C(C)OC(C4=CC=C(C)O4)=N3)CC2)=N1,-3.043
HMQPEDMEOBLSQB-MKPFUTSWSA-N,CC(=O)N[C@@H]1[C@H](O)O[C@@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O,-0.421
XVPAXABLDFKCJC-UHFFFAOYSA-N,CCC1=CC=C(NC(=O)N2CCN(C3=CC=C(F)C=C3)CC2)C=C1,-4.314
OURWRKRFAJCZAV-UHFFFAOYSA-N,NC(CO)(CCC1=CC=C(C2=COC(C3=CC=C(C(F)(F)F)C=C3)=N2)C=C1)COP(=O)(O)O,-3.162
UGUJITSAGQQEAE-TUFLPTIASA-N,N=C(N)NCCC[C@H](NC(=O)[C@H](CO)NC(=O)CN(CC1=CC=CC=C1)C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)O,-1.869
UZLMCVVBXZXYOC-UHFFFAOYSA-N,COC1=CC(C(=O)NCC2=CN=C(OC3=CC=C4C(=C3)CCC(C3=CC=CC=C3)O4)S2)=CC=N1,-7.538
KQCOJENBTSCUBC-UHFFFAOYSA-N,C#CCN(C(=O)C1=CC=C(OC)C(OC2CCN(C(C)C)CC2)=C1)C1CCCCC1,-4.327
UIZSLXWPXZEQDK-UHFFFAOYSA-N,O=C1NC=C(SCC2=CC=CC=C2Cl)C=C1O,-3.964
CKWKFEUTCSGMTM-UHFFFAOYSA-N,O=C(CN1CCN(C2=CC=CC(C(F)(F)F)=C2)CC1)NC1=CC=C2C(=C1)OCCCO2,-4.194
HGXVOQYDMPTWTI-UHFFFAOYSA-N,CC1=NOC(C)=C1C(C1=CC=C(C(C)C)C=C1)N1CC[N+](C)(C)CC1,-2.142
QULUKOICHFEIJD-UHFFFAOYSA-N,O=C(CN1C(=O)SC2=CC=CC=C12)NCCOC1=CC=CC=C1F,-5.043
OKWNRLVXIVHVLV-DHZHZOJOSA-N,C/C(N)=C(/C#N)C(=O)COC(=O)C1=CC=C(O)C=C1,-2.546
VGOMSEQXNMIQQZ-UHFFFAOYSA-N,CC(=O)NC1=CC=CC(C2CCN(CCCN3C(C4=CC=C(Br)C=C4)=NC4=CC=CC=C34)CC2)=C1,-6.82
GYHZBYPKMNZJKG-UHFFFAOYSA-N,CSC1=CC=CC(NC(=O)NC2=CC=CC3=CC=C(O)C=C23)=C1,-5.953
HEMDRZGKIPPJAW-UHFFFAOYSA-N,CC(C)CN(CCCCC1=CC=CC=C1)C(=O)C(N)C(=O)NO,-2.032
PVHBNBZBXUWLBW-QFBILLFUSA-N,C=C1C(=O)O[C@H]2C3=C(C)C(OC(=O)C4=CC=CN=C4)=CC(C)=C3CC[C@@H]12,-5.496
NNRLZDQFBNPUON-QGOAFFKASA-N,O=[N+]([O-])C1=CC=CC(N/N=C/C2=CC=C(N3CCOCC3)C=C2)=C1,-5.175
JTMLSGGBBKYZLY-LEKXZLICSA-N,CC1=CC([C@H](N)C(F)(F)F)=NC=C1C1=CC=C2C=C(NC(=O)C3C[C@@H]3F)N=CC2=C1,-5.268
IKGBPSZWCRRUQS-QAHQDLQKSA-N,CC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,-3.919
SJGMTSWAPUKQDL-UHFFFAOYSA-N,COC1=CC=C2N=C3C=C(Cl)C=CC3=C(NCCCN(CCCNC3=C4C(=NC5=CC(Cl)=CC=C35)C=CC(OC)=C4)CC3=CC=C(Br)O3)C2=C1,-6.9
MPONXFAKJYAZSY-UHFFFAOYSA-N,CC(=O)OC1=C(C)C=CC=C1C(=O)NC1=NC=C([N+](=O)[O-])S1,-5.22
JUDIQOBYRMCKQX-UHFFFAOYSA-N,CC1=NC=CC2=C1N(CCCCCCN1C3=CC(OC(C)C)=CC=C3C3=CC=NC(C)=C13)C1=CC(OC(C)C)=CC=C21,-8.401
SGJXCKCBCGRUQQ-UHFFFAOYSA-N,COC1=NC(C2=NN(CC3=CC=CC=C3F)C(C3=NOC=C3)=C2)=NC=C1F,-5.791
KHQQULAVVRIZOK-UHFFFAOYSA-N,CCN(CC)S(=O)(=O)C1=CC=C(C(=O)NCCCNC2=NS(=O)(=O)C3=CC=CC=C23)C=C1,-4.815
WUBPOBJNEUHUTE-UHFFFAOYSA-N,CC1=CC(=O)NC(=O)N1C1C=CC(OC(=O)C2=CC=CC=C2)C1,-4.203
ZKHMWPAAYBGYRT-UHFFFAOYSA-N,COCCCNS(=O)(=O)C1=CC=C(OC2=NC=C(C(F)(F)F)C=C2Cl)C=C1,-6.087
GWWIBRFSRCTQIQ-UHFFFAOYSA-N,COC1=CC=C(C(CNC(=O)C(C)OC2=CC=C(Br)C=C2)N2CCCC2)C=C1,-3.982
GLWIPFBFVQOOGK-UHFFFAOYSA-N,COC1=CC=CC(N2CCN(C(=O)C3=CC([N+](=O)[O-])=CC=C3N3CCOCC3)CC2)=C1,-4.702
HTYUTOAGQKZAEN-UHFFFAOYSA-N,O=[N+]([O-])C1=CC=C(OCC2CCN(CC3=CC=C(F)C=C3)CC2)C=C1,-4.947
MDRQEFUKIMUQFX-AIBWNMTMSA-N,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CNCN1CCC2=CC=CC=C2C1)N1C=CN=C(NCC2=NON=C2C)C1=O,-3.045
VJSAWYZVLZLFPP-UHFFFAOYSA-N,COC1CN(C(=O)C2=CC=C(C3=CC=C4N=C(C(C(=O)NCCS(N)(=O)=O)S(C)(=O)=O)SC4=C3)C=C2)C1,-3.934
WFIQHZHXONNEFZ-UHFFFAOYSA-N,CCC(CC)(CN)C(=O)N1CCOC(C)(C)C1,-1.261
JTZCTMAVMHRNTR-UHFFFAOYSA-N,CCCCCCCCSC(=O)OC1=CC(Cl)=NN=C1C1=CC=CC=C1,-6.944
YZLZNKMDLFOCFV-UHFFFAOYSA-N,COC(=O)C1=C(C)N=C(NC2=CC=CC=C2N2CC3(CCN(CC(C)(C)C)CC3)C3=CC=CC=C23)S1,-6.715
CSMOSYIFOGJHKG-UHFFFAOYSA-N,CC1=CC=C(C(=O)NC2=CC=C(CN3CCN(CCF)CC3)C(C(F)(F)F)=C2)C=C1C#CC1=CN=C2C=CC=CN12,-5.956
NCJIYHBOSUBXEC-UHFFFAOYSA-N,CN(C)CCCCOC1=CC=CC=C1CCC1=CC=CC(Cl)=C1.Cl,-4.158
YPTJNIBVBKYEEA-UHFFFAOYSA-N,O=C1OC2=CC(Br)=CC=C2C=C1C1=NC2=CC=CC=C2N1,-6.481
JJRKTSPBEWBPMR-CEXWTWQISA-N,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C=O)CCC(=O)OC(C)(C)C,-3.486
BFDUSAWMNSFLSO-SUUZZYOJSA-N,CCNC(=O)N(CC)C[C@H]1N[C@@](CC)(C(=O)OC)[C@H]2C(=O)N(CC3=CC=CC=C3)C(=O)[C@@H]12.O=C(O)C(F)(F)F,-3.553
